,lokasi,ulasan,label
1421,Air Terjun Toroan,"['Lokasinya', 'tepi', 'laut', '.', 'Merupakan', 'air', 'sungai', 'turun', 'langsung', 'laut', '.', 'Saat', 'terbaik', 'air', 'terjun', 'sore', '.']",1
1422,Air Terjun Toroan,"['Sangat', 'cocok', 'refreshing', ',', 'Menghilangkan', 'pikiran', 'tenang', 'akibat', 'sibuk', '..', 'Inilah', 'solusi', '..', '…']",1
1423,Air Terjun Toroan,"['Lumayan', ',', 'berenang']",0
1424,Air Terjun Toroan,"['It', ""'s"", 'okay', '.', 'Banyak', 'spot2', 'foto', 'diatas', ',', 'air', 'terjun', 'spot', 'foto', 'terbatas', '.']",0
1425,Air Terjun Toroan,"['Inget', ',', 'air', 'terjunnya', 'langsung', 'jatuh', 'pantai', 'Bukan', 'buatan', 'wkwk', '…']",1
1426,Air Terjun Toroan,"['Tempatnya', 'foto', 'santai', 'max', '20org', 'spot', ',', 'sayangnya', 'berenang']",0
1427,Air Terjun Toroan,"['Parkir', ',', 'lokasi', 'air', 'terjun', 'jalannya', 'sempit', 'berjubel', '....']",0
1428,Air Terjun Toroan,"['Mungkin', 'air', 'terjun', 'satu2nya', 'madura', '.', 'Asik', 'sih', 'pemandangannya', 'air', 'terjunnya', 'tepi', 'pantai', '...', '👍👍👍👍', '…']",1
1429,Air Terjun Toroan,"['Asik', 'berlibur', ',', 'enggak bisa', 'renang', 'air', '..']",0
1430,Air Terjun Toroan,"['Sangat', 'cocok', 'Refresing']",1
1431,Air Terjun Toroan,"['Lokasi', 'wisata', 'perawan', ',', 'sentuhan', 'seniman', 'kedepan']",0
1432,Air Terjun Toroan,"['Ada', 'bbrapa', 'spot', 'terawat', ',', 'Toilet', 'lebih2', '..']",0
1433,Air Terjun Toroan,"['Untuk', 'suka', 'wisata', 'air', 'terjun+', 'pantai', 'coba', 'sne']",1
1434,Air Terjun Toroan,"['Tempat', 'sejuk', 'nyaman', 'wahananya', 'menyenangkan']",1
1435,Air Terjun Toroan,"['Air', 'terjun', 'jalur', 'pantura', ',', 'pinggir', 'pantai']",1
1436,Air Terjun Toroan,"['Tujuan', 'wisata', 'lumayan', 'searah', 'pantai', 'nepah']",1
1437,Air Terjun Toroan,"['Amazing', 'Air', 'terjun', 'jatuh', 'langsung', 'laut', '😘😘😘', 'Wonderful', '…']",1
1438,Air Terjun Toroan,['Recomended'],1
1439,Air Terjun Toroan,"['Lumayan', ""'"", 'e', ',', ',', ',', ',']",0
1440,Air Terjun Toroan,"['Masuknya', 'gratis', 'bayar', 'parkir', 'kendaraan']",1
1441,Air Terjun Toroan,"['Panorama', 'elok', 'cocok', 'rekreasi', 'keluarga']",1
1442,Air Terjun Toroan,"['Air', 'terjun', 'airnya', 'bermuara', 'laut', '...']",1
1443,Air Terjun Toroan,"['Jalan', 'raya', 'tempatnya', 'sempit']",0
1444,Air Terjun Toroan,"['Alternatif', 'wisata', 'pantura']",1
1445,Air Terjun Toroan,"['Air', 'terjun', 'alami', 'jernih', 'jatuh', 'laut']",1
1446,Air Terjun Toroan,"['Mungkin', 'bersih', 'lingkungan', 'sip']",0
1447,Air Terjun Toroan,"['Air', 'terjun', 'langsung', 'laut', 'lepas', '...']",1
1448,Air Terjun Toroan,"['gilasih', ',', 'sunsetnyaa', 'parah', 'habis', 'ehe']",1
1449,Air Terjun Toroan,"['Ada', 'toiletnya', '...', 'musholanya', '..']",1
1450,Air Terjun Toroan,"['Airnya', 'bening', 'suasananya', 'sejuk']",1
1451,Air Terjun Toroan,"['Mantp', 'air', 'terjun', 'pinggir', 'pantai']",1
1452,Air Terjun Toroan,"['Air', 'terjun', 'langsung', 'kelaut']",1
1453,Air Terjun Toroan,"['lumayan', ',', 'tertata']",0
1454,Air Terjun Toroan,"['Tempat', 'lumayan', 'bersih', 'nyaman']",1
1455,Air Terjun Toroan,"['Rugi', 'keruh']",0
1456,Air Terjun Toroan,"['Alamiah', 'banget', '.', 'Pas', 'suasana', 'wekend']",1
1457,Air Terjun Toroan,"['Kereeennn', 'abiiizzz', '...', 'Pengen', 'kesana', '...']",1
1458,Air Terjun Toroan,"['Perlu', 'sentuhan', 'bersih']",0
1459,Air Terjun Toroan,"['tempatnya', 'bersihdan', 'rapi', 'amazing']",1
1460,Air Terjun Toroan,"['Good', 'pemandangan']",1
1461,Air Terjun Toroan,"['Sejuk', ',', 'alami']",1
1463,Air Terjun Toroan,"['Tenang', '.', 'Sepi']",1
1464,Air Terjun Toroan,"['Akses', 'mudah', ',', ',', ',', 'lokasi', 'pinggir', 'jalan']",1
1465,Air Terjun Toroan,"['Senang', 'teman', 'disana']",1
1466,Air Terjun Toroan,"['Okey', 'perawatan']",0
1467,Air Terjun Toroan,"['Tak', 'suka']",0
1468,Air Terjun Toroan,"['Kurang', 'pengembangannya', '...']",0
1469,Air Terjun Toroan,"['enggak ada', 'sih', ',', 'seru']",0
1470,Air Terjun Toroan,['Jauh'],0
1471,Air Terjun Toroan,"['Temapat', 'enak', 'aman']",1
1472,Air Terjun Toroan,"['Buat', 'refresh']",1
1473,Air Terjun Toroan,"['Puas', ',', 'mantap']",1
1474,Air Terjun Toroan,['Alhamdulillah'],1
1475,Air Terjun Toroan,['Mantab'],1
1476,Air Terjun Toroan,['Lumayan'],1
1477,Air Terjun Toroan,['Sejuk'],1
1478,Air Terjun Toroan,['Biasa'],0
1479,Air Terjun Toroan,"['Seru', 'banget']",1
1480,Air Terjun Toroan,['Mayan'],1
1481,Air Terjun Toroan,"['Nyaris', 'sempurna']",1
1482,Air Terjun Toroan,"['wisata', 'alam']",1
1483,Air Terjun Toroan,"['Air', 'terjun', 'sejuk', 'pantai', ',', 'ramai', '.', 'Orang', 'diperbolehkan', 'mandi', 'air', 'terjun', '.', 'Batuannya', 'licin', '.', 'Masuk', 'gratis', ',', 'bayar', 'parkir', '.', 'Masih', 'hewan-hewan', 'pantai', 'kelomang', 'ikan-ikan', '…']",1
1484,Air Terjun Toroan,['Wow'],1
1485,Air Terjun Toroan,"['Tempat', 'Direkomendasikan']",1
1486,Air Terjun Toroan,"['Airnya', 'segar']",1
1487,Air Terjun Toroan,"['Air', 'mengalir', 'jernih', ',', 'langsung', 'samping', 'laut', 'persis', 'keuntungan', 'kesini', '(', 'suasana', 'air', 'terjun', 'desiran', 'ombak', 'pesisir', 'laut', ')', '.', 'Sayang', 'sampah', 'terbawa', 'aliran', '.', '…']",0
1488,Air Terjun Toroan,"['Jauuuuuh', 'pusat', 'kota', 'jalan', 'halus', 'lebar', '.', 'Nyaman', 'perjalanan', 'kesana', 'hamparan', 'sawah', 'hijau', '.', 'Pantai', 'mushola', 'kotor']",0
1489,Air Terjun Toroan,"['Akses', 'sananya', 'susah', ',', 'sayang', '..', 'Jalannua', 'jelek', 'sempit', '..', 'Serta', 'malam2', 'gelap', 'lampu']",0
1490,Air Terjun Toroan,"['Beda', 'foto', '...', 'Kotor', '..']",0
1491,Air Terjun Toroan,"['Datang', 'air', 'pasang', ',', 'bagus']",0
1492,Air Terjun Toroan,"['Mantul', ',', 'sampahnya']",0
1493,Air Terjun Toroan,"['Parkirnya', 'Mahal']",0
1494,Air Terjun Toroan,"['Sampahnya', 'mengganggu']",0
1495,Air Terjun Toroan,"['Jelek', 'kotor']",0
1496,Air Terjun Toroan,"['sayang', 'berkunjung', 'kesini', 'debit', 'airnya', 'air', 'laitnya', 'pasang', ',', 'parkir', 'kebersihan', 'bagus', 'tempatnya', 'nyaman']",0
1497,Air Terjun Toroan,"['Bagus', 'tempatnya', 'dikelola', ',', 'butuh', 'edukasi', 'pengunjung', 'biar', 'buang', 'sampah', 'sembarangan', '.', 'Tempatnya', 'bersih', ',', 'sampah', 'lihat', 'mengganggu']",0
1498,Air Terjun Toroan,"['wisata', 'murah', 'meriah.ada', 'makan', 'jg.cocok', 'healing', 'coz', 'sepi']",1
1499,Air Terjun Toroan,"['Keren', 'n', 'alami']",1
1500,Air Terjun Toroan,"['Bagus', '..']",1
1501,Air Terjun Toroan,"['Pemandangan', 'indah']",1
1502,Air Terjun Toroan,"['Selain', 'wisata', 'pantai', 'bujuk', 'nyai', 'dewi', 'wisata', 'religi']",0
1503,Air Terjun Toroan,"['Air', 'terjun', 'toroan', '.', 'Semakin', 'berbenah', '.', 'Fasilitas', 'lengkap']",0
1504,Air Terjun Toroan,"['Tempat', 'nyaman', 'wisata', 'keluarga']",0
1505,Air Terjun Toroan,"['Tempat', 'cocok', 'liburan', 'keluarga']",0
1506,Air Terjun Toroan,"['cocok', 'acara', 'keluarga👍👍👍', '…']",0
1507,Air Terjun Toroan,"['Viewnya', 'bagus', ',', ',', 'doyan', 'foto', '&', 'selfie', ',', 'recommended', 'banget', 'deh', '.', 'Air', 'terjun', 'langsug', 'mengarah', 'laut', 'utara', 'jawa', ',', 'sayang', 'diperbolehkan', 'renang', 'air', 'terjunnya', '.', '…']",1
1508,Air Terjun Toroan,"['Melipir', '...', 'Air', 'Terjun', 'Toroan', 'salah', 'air', 'terjun', 'indah', 'Madura', ',', 'unik', 'air', 'terjun', 'langsung', 'mengalir', 'laut', 'Utara', 'Jawa', '.', 'Biasanya', 'pengin', 'lihat', 'sunset', 'pantai', 'identik', 'pasir', '?', 'Nah', 'Toroan', '…']",1
1509,Air Terjun Toroan,"['Tempatnya', 'keren', ',', 'cafenya', '...', 'Tapi', 'sayang', 'kotor', ',', 'air', 'terjunnya', 'keren', 'mandi', '..', 'kotor', 'atasnya', 'sungai', 'warga', 'kampung', 'atasnya', 'buang', 'sampah', 'sembarang', 'an']",1
1510,Air Terjun Toroan,"['Menurut', 'pribadi', 'terbagus', 'madura', 'heheee', 'bukit', 'kapur', 'otentiknya', '.', 'Aslinya', ',', 'sungai', 'Hulu', 'air', 'terjun', 'kotor', 'membawa', 'sampah', ',', 'terjun', 'menghasilkan', 'pemandangan', 'ciamik', '.', '…']",1
1511,Air Terjun Toroan,"['Lokasi', '80', 'jembatan', 'suramadu', ',', 'jalan', 'lumayan', 'bagus', 'sepi', 'bosan', 'jalan', '.', 'Sampai', 'lokasi', 'langsung', 'parkir', ',', 'dipungut', 'biaya', 'masuk', 'lokasi', 'air', '…']",1
1512,Air Terjun Toroan,"['enak', 'istirahat', 'sebentar', ',', 'pemandanganx', 'lumayan', 'bagus', 'murah', 'meriah', ',', ',', ',', '😀😀😀', '…']",1
1513,Air Terjun Toroan,"['Super', 'keren', 'twmpat', '...', 'Air', 'terjun', 'langsung', 'laut', 'lepas', 'Masuknya', 'free', ',', 'bayar', 'uang', 'parkir', 'motor', '5000']",1
1514,Air Terjun Toroan,"['Tempatnya', 'bagus', 'sejuk', '.', 'Masuk', 'gratis', '.', 'Cuma', 'bayar', 'parkir', '5rb', '.', 'Kalau', 'coba', 'foto', 'air', 'terjunnya', '.', 'Lihat', 'pemandangan', '.', 'Lokasinya', 'toilet', '.']",1
1515,Air Terjun Toroan,"['Terbayarkan', 'panorama', 'indah', ',', 'gabungan', 'air', 'terjungan', 'pantai', 'memanjakan', 'mata', '.']",1
1516,Air Terjun Toroan,"['Air', 'terjunnya', 'bagus', 'banget', '.', 'Airnya', 'mengalir', 'langsung', 'pantainya', '.', 'Disuguhi', 'warna', 'air', 'terjun', 'bikin', 'gapengen', 'pulang', '.', 'Dan', 'disana', 'menyediakan', 'makan', 'nyaman', 'banget', 'lihat', 'pemandangan', 'makan', '.', 'Bagus', 'deh', 'pokoknya', '.', 'Kalian', 'kesini', 'explore', 'Indonesia', 'cantik', '.']",1
1517,Air Terjun Toroan,"['Air', 'terjun', 'bagus', 'fotografi', '.', 'Cman', 'bagus', 'bermain', 'air', 'tempatnya', 'batu', 'airnya', 'indak', 'jernih', '.', 'Untuk', 'fasilitas', 'berbenah', ',', 'toilet', '.', 'Restoran', 'kecilan', 'tersedia', '.', 'Jadi', 'memotret', 'nongkrong', 'makan', '.']",1
1518,Air Terjun Toroan,"['Tempatnya', 'bagus', ',', '2', 'jam', 'Jembatan', 'Suramadu', ',', 'kota', 'Bangkalan', '.']",1
1519,Air Terjun Toroan,"['Airnya', 'terjunnya', 'indah', ',', 'pemandangan', 'lautnya', 'bagus', ',', 'pokoknya', 'menyesal', 'kesana']",1
1520,Air Terjun Toroan,"['Bagus', 'lokasinya', 'cuman', 'bersih', 'lokasi']",1
1521,Air Terjun Toroan,"['Dari', 'Suramadu', ',', 'jalan', 'lokasi', 'bagus', 'beraspal', '.', 'Lokasi', 'wisata', 'bersih', 'cenderung', 'sepi', '.', 'Toilet', 'jorok', '.']",1
1522,Air Terjun Toroan,"['Bagus', ',', 'air', 'terjun', 'pantai', '..', 'Apik', 'air', 'terjun', 'indak', 'deras', ',', 'pantai', 'surut', '.']",0
1523,Air Terjun Toroan,"['Bagus', 'airnya', 'menataan', 'maksimal.knp', 'Pemda', 'turun', 'tangan', 'aset', 'daerah']",1
1524,Air Terjun Toroan,"['Satu-satunya', 'air', 'terjun', 'langsung', 'menjorok', 'laut', 'pulau', 'Madura', '.', 'Merupakan', 'salah', 'air', 'terjun', 'terindah', 'Madura', ',', 'airnya', 'mengalir', 'deras', 'musim', 'kemarau', '.', 'Tidak', 'petugas', 'keamanan', ',', '…']",0
1525,Air Terjun Toroan,"['Bayar', 'masuknya', '10000', 'cuman', 'kesini', 'saran', 'musim', 'hujan', 'debit', 'air', 'terjunnya', 'keruh', 'lihat', 'view', 'bagus', '.', 'Sama', 'kadang', 'pantainya', 'kotor', 'sampah', '..', 'musim', 'hujan', 'bagus']",0
1526,Air Terjun Toroan,"['Destinasi', 'wisata', 'bagus', 'banget', '...', 'mohon', 'hati', 'hati', 'guys', '...', 'pengunjung', 'perbolehkan', 'mandi', '...', 'alasannya', 'menjaga', 'alamnya', 'utuh', 'bagus', '...', 'selamat', 'berkunjung', '.']",1
1527,Air Terjun Toroan,"['Saya', 'bagus', '.', 'jalan', 'terawat', '.', 'sarana', 'foto', 'venue', 'jembatan', 'buatan', '.', 'latar', 'ibu-ibu', 'mandi', 'mencuci', '😅🤣', '…']",0
1528,Air Terjun Toroan,"['Salah', 'satuari', 'terjun', 'madura', ',', 'pesisir', 'pantai', 'utara', 'berjarak', '±45', 'pusat', 'kota', 'sampang', '.', 'Menawarkan', 'keindahan', 'air', 'terjun', '3m', 'langsung', 'bermuara', 'laut', 'lepas', 'paparan', 'laut', 'utara', 'mempesona', 'waisatawan', 'menikmati', 'sunrise', 'pagi', 'sunset', 'sore']",1
1529,Air Terjun Toroan,"['Ga', 'keren', '..', 'butuh', 'dibersihkan', 'area', 'menonton', 'air', 'terjunnya', '..', 'airnya', 'tumbuhan']",0
1530,Air Terjun Toroan,"['Ketempai', 'banjiiir', '..', 'Sediiiih', '...', 'Padahal', 'bagus', '..', 'Jadinya', 'ngeri', '..', 'Saran', '..', 'Kesini', 'sore', 'musim', 'hujan', '..', 'Jadi', 'lihat', 'sunset', ',', 'air', 'terjun', 'pantai']",0
1531,Air Terjun Toroan,"['Bagus', ',', 'airnya', 'jernih', 'hujan', 'deras', ',', 'semoga', 'sampah', 'dipantainya', 'dibersihkan', '...']",0
1532,Air Terjun Toroan,"['Tempat', 'asyik', 'bersantai', 'keluarga', 'menikmati', 'indahnya', 'deburan', 'ombak', 'gemericik', 'air', 'terjun']",1
1533,Air Terjun Toroan,"['Tempat', 'bagus', 'foto-foto']",1
1534,Air Terjun Toroan,"['Ya', 'dimaksimalkan', 'pengelolaannya', 'bagus', 'anugerah', 'Allah', 'disyukuri']",1
1535,Air Terjun Toroan,"['Bagus', '..', 'Asyik', '..', 'bebatuan', 'duduk2', 'main', 'air', '&', 'foto2an']",1
1536,Air Terjun Toroan,"['Disarankan', 'bagus', 'musim', 'kemarau', '.', 'Airnya', 'jernih', ',', 'musim', 'penghujan', 'airnya', 'keruh']",0
1537,Air Terjun Toroan,"['Air', 'terjun-nya', 'bagus', 'enak', 'selfi', ',', 'Pantai-nya', 'bagus', 'suasananya', 'mendukung', '.']",1
1539,Air Terjun Toroan,"['Air', 'terjunnya', 'bagus', 'sayangnya', 'terawat']",0
1540,Air Terjun Toroan,"['Air', 'terjunnya', 'keren', 'laut', 'tinggal', 'dijaga']",1
1541,Air Terjun Toroan,"['Air', 'terjun', 'langsung', 'mengalir', 'lautan', 'dipadu', 'sunset', 'indah', ',', '.']",1
1542,Air Terjun Toroan,"['Air', 'terjun', 'indah', '..', 'sayangnya', 'dikelola', 'optimal', '..']",0
1543,Air Terjun Toroan,"['Bagus', ',', 'kotor', 'sampah', '.', 'Mhon', 'pemerintah', 'mengelola']",0
1544,Air Terjun Toroan,"['Pemandangannya', 'bagus', '.', 'Air', 'terjunnya', 'tinggiiiiiii']",1
1545,Air Terjun Toroan,"['musim', 'hujan', 'bagus', 'air', 'jerni', '.....']",0
1546,Air Terjun Toroan,"['Amazing', 'place', '...', 'bagus', 'tadabur', 'alam', ',', 'mandi', '...']",1
1547,Air Terjun Toroan,"['Karna', 'tempatnya', 'sejuk', 'bagus', 'Untuk', 'menenangkan', 'pikiran']",1
1548,Air Terjun Toroan,"['Indah', ',', ',', ',']",1
1549,Air Terjun Toroan,"['Bagus', '.', 'Cuma', 'banget', '.', 'G', 'terbalas', 'capekknya', 'jalan']",1
1550,Air Terjun Toroan,"['Pemandangannya', 'bagus']",1
1551,Air Terjun Toroan,"['Air', 'Terjun', 'indah', 'airnya', 'langsung', 'laut', ',', 'lokasi', 'ketapang', 'sampang', 'madura']",1
1552,Air Terjun Toroan,"['Bagus', 'banget', 'suka😂pengen', 'liburan', 'madura', 'bareng', 'keluarga', '…']",1
1553,Air Terjun Toroan,"['Bagus', 'view', 'photo', 'langsung', 'turun', 'laut']",1
1554,Air Terjun Toroan,"['Tempat', 'bagus', 'memberiku', 'kenangan', 'indah', 'terlupakan']",1
1555,Air Terjun Toroan,"['Mantap', ',', 'sejuk', 'indah', 'Oke', 'pokoknya', '...']",1
1556,Air Terjun Toroan,"['Sungguh', 'indahnya', 'air', 'terjun']",1
1557,Air Terjun Toroan,"['Tmpatnya', 'alami', ',', ',', ',', 'Bagus', 'hunting', '..', '👍', '…']",1
1558,Air Terjun Toroan,"['Tempat', 'pemandangannya', 'sungguh', 'bagus']",1
1559,Air Terjun Toroan,"['Tempat', 'bagus', 'sih', ',', 'terawat']",0
1560,Air Terjun Toroan,"['Tempatnya', 'bagus', ',', 'dikelola']",0
1561,Air Terjun Toroan,"['Salah', 'Tempat', 'Keren', 'Madura', '.', 'Laut', 'jalan', 'Aspal']",1
1562,Air Terjun Toroan,"['Bagus', 'indah', 'masuknya', 'cuman', '10000']",1
1563,Air Terjun Toroan,"['Bagus', ',', 'sayang', 'kerawat']",0
1564,Air Terjun Toroan,"['Pemandangan', 'indah', ',', 'butuh', 'sentuhan', 'tangan', 'pemangku', 'kekuasaan']",1
1565,Air Terjun Toroan,"['Bagus', ',', 'air', 'terjun', 'pantai']",1
1566,Air Terjun Toroan,"['Air', 'terjunnya', 'indah']",1
1567,Air Terjun Toroan,"['Air', 'terjun', 'indah']",1
1568,Air Terjun Toroan,"['Masih', 'digarap', 'bagus']",0
1569,Air Terjun Toroan,"['Temapatnya', 'indah', 'strategis']",1
1570,Air Terjun Toroan,"['Klo', 'madura', 'sungguh', 'indah', 'sekaliy']",1
1571,Air Terjun Toroan,"['Bagus', 'unik', 'alami']",1
1572,Air Terjun Toroan,"['Karna', 'tempatnya', 'indah']",1
1574,Air Terjun Toroan,"['Lumayan', 'bagus']",1
1575,Air Terjun Toroan,"['Air', 'indah']",1
1576,Air Terjun Toroan,"['Sangat', 'indah', 'bangus']",1
1579,Air Terjun Toroan,"['Keren', ',', ',', 'instagramable', '..']",1
1580,Air Terjun Toroan,"['Keren', 'tempatnya']",1
1587,Air Terjun Toroan,['indah'],1
1588,Air Terjun Toroan,"['Karena', 'bagus']",1
1589,Air Terjun Toroan,"['Madura', 'keren']",1
1590,Air Terjun Toroan,"['Air', 'terjun', 'mini', 'terbaik', '!', 'Meski', 'butuh', '3', '4', 'jam', 'surabaya', '.', 'Tapi', ""'s"", 'worth', ',', 'pemandangan', 'matahari', 'terbenam', 'bagus', 'air', 'segar', 'air', 'terjun', ',', 'air', 'terjun', 'jatuh', 'laut', 'memiliki', 'pemandangan', 'air', 'jernih', '.', 'Bagus', '!']",1
1591,Air Terjun Toroan,"['Tempat', 'damai', 'indah', '!', 'Waktu', 'terbaik', 'matahari', 'terbenam', '(', 'sayangnya', ',', 'matahari', 'terbenam', 'pergi', 'musim', 'hujan', ')', '.', 'Tapi', 'berfoto', 'jam', 'biru', 'bagus', '.', 'Saya', '…']",1
1592,Air Terjun Toroan,"['air', 'terjun', ',', 'aksesnya', 'mudah', ',', 'jalan', '.', 'panorama', 'matahari', 'terbenam', 'indah', '.', 'turun', 'air', 'terjun', 'mengambil', 'gambar', ',', 'hati-hati', 'disekitar', 'bebatuan', '.', '…']",1
1593,Air Terjun Toroan,"['bagus', 'beristirahat', 'Anda', 'perjalanan']",1
1594,Air Terjun Toroan,"['Akses', 'mudah', ',', 'area', 'bersih', ',', 'air', 'jernih', ',', 'air', 'terjun', 'pinggir', 'pantai', '.', 'Tempat', 'bagus', 'foto-foto', 'bersantai', 'tepi', 'pantai', 'air', 'terjun', 'mengalir', '.', 'Gratis', ',', 'biaya', 'parkir', '.', 'Tersedia', 'toilet', ',', 'kamar', 'mandi', ',', 'Mushola', 'peralatan', 'sholat', 'dalamnya', '(', 'Alquran', ',', 'mukena', ',', 'sarung', ',', 'dll', ')']",1
1595,Air Terjun Toroan,"['Sebagai', 'pemandangan', 'indah', 'dianggap', 'air', 'terjun', 'tanah', 'turun', 'laut', ',', 'air', 'air', 'terjun', 'mengalirkan', 'kotoran', 'dalamnya', ',', 'tercemar', ',', 'kebersihannya', 'dijaga', '.', 'rumah', 'peristirahatan', 'kafe', 'dekatnya', '.']",0
1596,Air Terjun Toroan,"['Pemandangan', 'bagus', '..', 'Luar']",1
1597,Air Terjun Toroan,['bagus'],1
1598,Air Terjun Toroan,"['Bagu', 'payment', 'danga', 'bagus']",1
1599,Air Terjun Toroan,"['Ada', 'bagus', 'perjalanan', 'Anda', 'pulau']",1
1600,Air Terjun Toroan,"['Perlu', 'fasilitas', 'mengambil', 'gambar', 'bagus']",1
1601,Air Terjun Toroan,"['Air', 'terjun', 'air', 'tawar', 'bagus', 'Laut', 'Jawa', '.']",1
1602,Air Terjun Toroan,"['Tempat', 'bagus', 'berburu', 'foto', 'inspirasi', 'liar']",1
1604,Air Terjun Toroan,"['Air', 'terjun', 'bagus']",1
1606,Air Terjun Toroan,['Cantik'],1
1607,Air Terjun Toroan,"['Toroan', 'Waterfall', 'is', 'Waterfall', 'that', 'directly', 'meet', 'sea', '.', 'Actually', 'even', 'this', 'place', 'is', 'small', 'but', ""'s"", 'quite', 'beautiful', 'place', '.', 'Now', 'days', 'this', 'place', 'is', 'really', 'crowded', 'by', 'many', 'local', 'tourist', 'and', 'there', ""'s"", 'trash', 'everywhere', '.', 'This', 'place', 'looks', 'like', 'is', 'still', '…']",1
1608,Air Terjun Toroan,"['Lokasinya', 'pinggir', 'jalan', 'pantura', 'Madura', 'mudah', 'dijangkau', '.', 'Pertama', 'kali', ',', 'pemandangan', 'laut', 'biru', 'menyambut', '.', 'Air', 'Terjun', 'Toroan', 'memiliki', 'keunikan', 'menghadap', 'langsung', 'laut', '.', 'Untuk', 'lokasi', 'air', 'terjun', '…']",1
1609,Air Terjun Toroan,"['Suasananya', 'nyaman', '.', 'Dari', 'kota', 'sampang', 'butuh', 'jam', '.', 'Disini', '3', 'air', 'terjun', '1', 'lebar', '2', '.', 'Rekom', 'teman', 'teman', 'daerah', 'sampang', '.', 'Bisa', 'memajakan', 'mata', '.', 'Foto', 'ambil', 'siang', '.', 'Eh', 'iya', 'harga', 'parkir', 'standar', '.']",1
1610,Air Terjun Toroan,"['Air', 'terjun', 'toroan', ',', 'dilengkapi', 'fasilitas', 'musholla', ',', 'toilet', ',', 'warung', 'makan', 'kadang', 'buka', 'kadang', 'tutup', ',', 'mudah', 'jalan', 'raya', '.', 'Wisata', 'alami', 'kena', 'parkir', 'R4', '10.000', ',', 'R2', '5000.', 'parkir', 'luas', 'nyaman', '.']",1
1611,Air Terjun Toroan,"['Anda', 'pantura', 'madura', ',', 'lengkap', 'mampir', 'air', 'terjun', 'toroan', 'tepatnya', 'ketapang', 'timur', 'kabupaten', 'sampang', ',', 'air', 'terjunnya', 'langsung', 'jatuh', 'laut', 'satu-satunya', 'madura', 'rest', 'area', ',', 'parkir', ',', 'rumah', 'makan', 'toilet']",1
1612,Air Terjun Toroan,"['Menarik', ',', 'menyenangkan', 'makan', 'lesehan', 'sekedar', 'istirahat', 'mengisi', 'perut', 'pemandangan', 'pantai', 'sip']",1
1613,Air Terjun Toroan,"['amazing', '!', 'suara', 'debur', 'ombak', '+', 'gemuruh', 'air', 'terjun', 'benar-benar', 'bikin', 'fresh', '!', 'sayang', 'terawat', '..', 'semoga', 'pemda', 'perhatian', 'mengeksploitasi', 'air', 'terjun', 'toroan', 'destinasi', 'wisata', 'utama', 'sampang']",0
1614,Air Terjun Toroan,"['Air', 'terjun', 'langsung', 'bermuara', 'laut', ',', 'kesini', 'menghubungi', '..']",1
1615,Air Terjun Toroan,"['Good', 'scenery', ',', 'air', 'terjun', 'langsung', 'bermuara', 'laut', ',', 'menyesal']",1
1616,Air Terjun Toroan,"['Seru', 'banget', '....', 'Sangat', 'memicu', 'adrenaline', 'ambil', 'gambar', 'air', 'terjunnya', '...']",1
1617,Air Terjun Toroan,"['Wisata', 'cocok', 'suka', 'foto', '-', 'foto', 'refreshing']",1
1618,Air Terjun Toroan,"['Sarana', 'prasarana', 'ditambah', 'sih', '.', 'Dikelola', '.', 'Agak', 'panas', 'banget', 'daerahnya', '...', 'Kurang', '*', 'berteduh', '...', 'hihi', '.', 'Tp', 'okelah', 'mampir', 'tipis', 'tipis', '...']",0
1619,Air Terjun Toroan,"['Masih', 'pembenahan', 'disana', 'memudahkan', 'pengunjung', 'lokasi', 'kesini', 'kemajuan']",0
1620,Air Terjun Toroan,"['Air', 'terjun', 'langsung', 'mengarah', 'laut']",1
1621,Air Terjun Toroan,"['Wisata', 'alam', 'dikelola', 'alami', 'warga', '.', 'Lokasinya', 'dipinggir', 'jalan', 'pentunjuk', 'mudah', '.', 'Air', 'terjun', 'langsung', 'laut', 'foto', 'menuruni', 'tangga', 'pinggir', 'laut', '…']",1
1623,Air Terjun Toroan,"['Air', 'terjun', 'pinggir', 'pantai', '..', 'Spot', 'wajib', 'landscaper', 'longexposure', 'mania']",1
1624,Air Terjun Toroan,"['Air', 'Terjun', 'unik', 'aliran', 'airnya', 'langsung', 'laut', '.', 'Termasuk', 'wisata', '2', '1', 'air', 'terjun', 'menikmati', 'pantainya', '.', 'Nilai', 'air', 'terjun', 'terletak', 'jalan', 'raya', '.']",1
1625,Air Terjun Toroan,"['Air', 'terjun', 'langsung', 'pantai', '..', 'menakjubkan', '..', 'keren']",1
1626,Air Terjun Toroan,"['Berada', 'arah', 'timur', 'Ketapang', 'Daya', 'mendekati', 'Ketapang', 'Timur', '.', 'Letak', 'geografis', 'mumpuni', 'travellers', 'pergi', 'air', 'terjun', 'mudah', '.', 'Sejalan', 'masyarakat', 'disekitar', '…']",1
1627,Air Terjun Toroan,"['Sabtu', 'kemarin', 'kesini', '...', 'Oke', '..', 'Namun', 'langit', 'menampilkan', 'warna', 'senja', '.', 'Btw', 'Sarung', 'ku', 'ketinggalan', 'Mushola', 'hhiks', ',', 'apalah', 'ditakdirkan', '…']",1
1628,Air Terjun Toroan,"['Jangan', 'Pernah', 'Lelah', 'Mencintai', 'IndONEsia']",1
