ulasan,label,tokens,normalized,stem,token_finish
minim bajhet tak perlu mahal untuk berwisata pantai  tempatnya,1,"['minim', 'bajhet', 'tak', 'perlu', 'mahal', 'untuk', 'berwisata', 'pantai', 'tempatnya']","['minim', 'bajhet', 'perlu', 'mahal', 'untuk', 'berwisata', 'pantai', 'tempatnya']","['minim', 'bajhet', 'perlu', 'mahal', 'untuk', 'wisata', 'pantai', 'tempat']","['minim', 'bajhet', 'mahal', 'wisata', 'pantai']"
cuma airnya agak keruh mungkin musim hujan tapi lumayan bagus penginapan toilet gazebo dll,1,"['cuma', 'airnya', 'agak', 'keruh', 'mungkin', 'musim', 'hujan', 'tapi', 'lumayan', 'bagus', 'penginapan', 'toilet', 'gazebo', 'dll']","['cuma', 'airnya', 'agak', 'keruh', 'mungkin', 'musim', 'hujan', 'tapi', 'lumayan', 'bagus', 'penginapan', 'toilet', 'gazebo']","['cuma', 'air', 'agak', 'keruh', 'mungkin', 'musim', 'hujan', 'tapi', 'lumayan', 'bagus', 'inap', 'toilet', 'gazebo']","['air', 'keruh', 'musim', 'hujan', 'lumayan', 'bagus', 'inap', 'toilet', 'gazebo']"
iam in loveeeee lombok nya sumenep ini mah ngga usah khawatir untuk yg mau memperpanjang liburan disini karena banyak kosancottage,1,"['iam', 'in', 'loveeeee', 'lombok', 'nya', 'sumenep', 'ini', 'mah', 'ngga', 'usah', 'khawatir', 'untuk', 'yg', 'mau', 'memperpanjang', 'liburan', 'disini', 'karena', 'banyak', 'kosancottage']","['loveeeee', 'lombok', 'sumenep', 'enggak', 'usah', 'khawatir', 'untuk', 'yang', 'memperpanjang', 'liburan', 'disini', 'karena', 'banyak', 'kosancottage']","['loveeeee', 'lombok', 'sumenep', 'enggak', 'usah', 'khawatir', 'untuk', 'yang', 'panjang', 'libur', 'sini', 'karena', 'banyak', 'kosancottage']","['loveeeee', 'lombok', 'sumenep', 'khawatir', 'libur', 'kosancottage']"
indah eksotis dan bersih,1,"['indah', 'eksotis', 'dan', 'bersih']","['indah', 'eksotis', 'bersih']","['indah', 'eksotis', 'bersih']","['indah', 'eksotis', 'bersih']"
pantaiiiii terbersihhhh yang bs diakses  hari aja pp kerrennnnnn pokoknya,1,"['pantaiiiii', 'terbersihhhh', 'yang', 'bs', 'diakses', 'hari', 'aja', 'pp', 'kerrennnnnn', 'pokoknya']","['pantaiiiii', 'terbersihhhh', 'yang', 'bisa', 'diakses', 'hari', 'saja', 'kerrennnnnn', 'pokoknya']","['pantaiiiii', 'terbersihhhh', 'yang', 'bisa', 'akses', 'hari', 'saja', 'kerrennnnnn', 'pokok']","['pantaiiiii', 'terbersihhhh', 'akses', 'kerrennnnnn', 'pokok']"
recommended sekali kalo liburan kesini ketika hari biasa rasanya seperti private beach,1,"['recommended', 'sekali', 'kalo', 'liburan', 'kesini', 'ketika', 'hari', 'biasa', 'rasanya', 'seperti', 'private', 'beach']","['recommended', 'sekali', 'kalo', 'liburan', 'kesini', 'ketika', 'hari', 'biasa', 'rasanya', 'seperti', 'private', 'beach']","['recommended', 'sekali', 'kalo', 'libur', 'kesini', 'ketika', 'hari', 'biasa', 'rasa', 'seperti', 'private', 'beach']","['recommended', 'libur', 'kesini', 'private', 'beach']"
mantap,1,['mantap'],['mantap'],['mantap'],['mantap']
pantainya bagus enak buat mainan anak kecil karena ombaknya tidak terlalu besar,1,"['pantainya', 'bagus', 'enak', 'buat', 'mainan', 'anak', 'kecil', 'karena', 'ombaknya', 'tidak', 'terlalu', 'besar']","['pantainya', 'bagus', 'enak', 'buat', 'mainan', 'anak', 'kecil', 'karena', 'ombaknya', 'tidak', 'terlalu', 'besar']","['pantai', 'bagus', 'enak', 'buat', 'main', 'anak', 'kecil', 'karena', 'ombak', 'tidak', 'terlalu', 'besar']","['pantai', 'bagus', 'enak', 'main', 'anak', 'ombak']"
kurang bersih penataan wisata kurang baik kurang sdm yang mempuni perihal ini namun saya apresiasi untuk perkembangan kampung halaman dikepulauan ini good,0,"['kurang', 'bersih', 'penataan', 'wisata', 'kurang', 'baik', 'kurang', 'sdm', 'yang', 'mempuni', 'perihal', 'ini', 'namun', 'saya', 'apresiasi', 'untuk', 'perkembangan', 'kampung', 'halaman', 'dikepulauan', 'ini', 'good']","['kurang', 'bersih', 'penataan', 'wisata', 'kurang', 'baik', 'kurang', 'yang', 'mempuni', 'perihal', 'namun', 'saya', 'apresiasi', 'untuk', 'perkembangan', 'kampung', 'halaman', 'dikepulauan', 'good']","['kurang', 'bersih', 'tata', 'wisata', 'kurang', 'baik', 'kurang', 'yang', 'pun', 'perihal', 'namun', 'saya', 'apresiasi', 'untuk', 'kembang', 'kampung', 'halaman', 'pulau', 'good']","['bersih', 'tata', 'wisata', 'perihal', 'apresiasi', 'kembang', 'kampung', 'halaman', 'pulau', 'good']"
destinasi wisata pantai yang bagus dan telah ditata sehingga merasa betah untuk berlamalama disana,1,"['destinasi', 'wisata', 'pantai', 'yang', 'bagus', 'dan', 'telah', 'ditata', 'sehingga', 'merasa', 'betah', 'untuk', 'berlamalama', 'disana']","['destinasi', 'wisata', 'pantai', 'yang', 'bagus', 'telah', 'ditata', 'sehingga', 'merasa', 'betah', 'untuk', 'berlamalama', 'disana']","['destinasi', 'wisata', 'pantai', 'yang', 'bagus', 'telah', 'tata', 'sehingga', 'rasa', 'betah', 'untuk', 'berlamalama', 'sana']","['destinasi', 'wisata', 'pantai', 'bagus', 'tata', 'betah', 'berlamalama']"
di musim kemarau pastikan jangan lupa bawa topi pantai karena panasnya luar binasa,1,"['di', 'musim', 'kemarau', 'pastikan', 'jangan', 'lupa', 'bawa', 'topi', 'pantai', 'karena', 'panasnya', 'luar', 'binasa']","['musim', 'kemarau', 'pastikan', 'jangan', 'lupa', 'bawa', 'topi', 'pantai', 'karena', 'panasnya', 'luar', 'binasa']","['musim', 'kemarau', 'pasti', 'jangan', 'lupa', 'bawa', 'topi', 'pantai', 'karena', 'panas', 'luar', 'binasa']","['musim', 'kemarau', 'lupa', 'bawa', 'topi', 'pantai', 'panas', 'binasa']"
pantai yang bagus buat menikmati sunset  ,1,"['pantai', 'yang', 'bagus', 'buat', 'menikmati', 'sunset']","['pantai', 'yang', 'bagus', 'buat', 'menikmati', 'sunset']","['pantai', 'yang', 'bagus', 'buat', 'nikmat', 'sunset']","['pantai', 'bagus', 'nikmat', 'sunset']"
tempat yang indah di madura cocok yang ingin liburan low budget harga makanannya pun bisa dikatakan standard,1,"['tempat', 'yang', 'indah', 'di', 'madura', 'cocok', 'yang', 'ingin', 'liburan', 'low', 'budget', 'harga', 'makanannya', 'pun', 'bisa', 'dikatakan', 'standard']","['tempat', 'yang', 'indah', 'madura', 'cocok', 'yang', 'ingin', 'liburan', 'budget', 'harga', 'makanannya', 'bisa', 'dikatakan', 'standard']","['tempat', 'yang', 'indah', 'madura', 'cocok', 'yang', 'ingin', 'libur', 'budget', 'harga', 'makan', 'bisa', 'kata', 'standard']","['indah', 'madura', 'cocok', 'libur', 'budget', 'harga', 'makan', 'standard']"
keren buat referensi liburan keluarga,1,"['keren', 'buat', 'referensi', 'liburan', 'keluarga']","['keren', 'buat', 'referensi', 'liburan', 'keluarga']","['keren', 'buat', 'referensi', 'libur', 'keluarga']","['keren', 'referensi', 'libur', 'keluarga']"
recommended buat acara jalanjalan dgn keluarga pantai nya bersih,1,"['recommended', 'buat', 'acara', 'jalanjalan', 'dgn', 'keluarga', 'pantai', 'nya', 'bersih']","['recommended', 'buat', 'acara', 'jalanjalan', 'dengan', 'keluarga', 'pantai', 'bersih']","['recommended', 'buat', 'acara', 'jalanjalan', 'dengan', 'keluarga', 'pantai', 'bersih']","['recommended', 'acara', 'jalanjalan', 'keluarga', 'pantai', 'bersih']"
tempatnya bagus cuman kesadaran buang sampah pada tempatnya masih kurang,1,"['tempatnya', 'bagus', 'cuman', 'kesadaran', 'buang', 'sampah', 'pada', 'tempatnya', 'masih', 'kurang']","['tempatnya', 'bagus', 'cuman', 'kesadaran', 'buang', 'sampah', 'pada', 'tempatnya', 'masih', 'kurang']","['tempat', 'bagus', 'cuman', 'sadar', 'buang', 'sampah', 'pada', 'tempat', 'masih', 'kurang']","['bagus', 'cuman', 'sadar', 'buang', 'sampah']"
pemandangan yang bagus pantai yang indah,1,"['pemandangan', 'yang', 'bagus', 'pantai', 'yang', 'indah']","['pemandangan', 'yang', 'bagus', 'pantai', 'yang', 'indah']","['pandang', 'yang', 'bagus', 'pantai', 'yang', 'indah']","['pandang', 'bagus', 'pantai', 'indah']"
pantai  keceeeeciamikk,1,"['pantai', 'keceeeeciamikk']","['pantai', 'keceeeeciamikk']","['pantai', 'keceeeeciamikk']","['pantai', 'keceeeeciamikk']"
pantai masih bersih dan alam cuma sayang masih jarang fasilitas yg ditawarkan,1,"['pantai', 'masih', 'bersih', 'dan', 'alam', 'cuma', 'sayang', 'masih', 'jarang', 'fasilitas', 'yg', 'ditawarkan']","['pantai', 'masih', 'bersih', 'alam', 'cuma', 'sayang', 'masih', 'jarang', 'fasilitas', 'yang', 'ditawarkan']","['pantai', 'masih', 'bersih', 'alam', 'cuma', 'sayang', 'masih', 'jarang', 'fasilitas', 'yang', 'tawar']","['pantai', 'bersih', 'alam', 'sayang', 'jarang', 'fasilitas', 'tawar']"
nyebrangnya kalo lagi angin gede agak menegangkan ombaknya yang ga tahan bisa muntah,0,"['nyebrangnya', 'kalo', 'lagi', 'angin', 'gede', 'agak', 'menegangkan', 'ombaknya', 'yang', 'ga', 'tahan', 'bisa', 'muntah']","['nyebrangnya', 'kalo', 'lagi', 'angin', 'gede', 'agak', 'menegangkan', 'ombaknya', 'yang', 'enggak', 'tahan', 'bisa', 'muntah']","['nyebrangnya', 'kalo', 'lagi', 'angin', 'gede', 'agak', 'tegang', 'ombak', 'yang', 'enggak', 'tahan', 'bisa', 'muntah']","['nyebrangnya', 'angin', 'gede', 'tegang', 'ombak', 'tahan', 'muntah']"
tempatnya bagus indah pantai bersih,1,"['tempatnya', 'bagus', 'indah', 'pantai', 'bersih']","['tempatnya', 'bagus', 'indah', 'pantai', 'bersih']","['tempat', 'bagus', 'indah', 'pantai', 'bersih']","['bagus', 'indah', 'pantai', 'bersih']"
bagus dan nyaman,1,"['bagus', 'dan', 'nyaman']","['bagus', 'nyaman']","['bagus', 'nyaman']","['bagus', 'nyaman']"
resort ngadep pantai langsung dan berkunjung di hari non holiday sangat mendukung buat relaksasi penat pekerjaan,1,"['resort', 'ngadep', 'pantai', 'langsung', 'dan', 'berkunjung', 'di', 'hari', 'non', 'holiday', 'sangat', 'mendukung', 'buat', 'relaksasi', 'penat', 'pekerjaan']","['resort', 'ngadep', 'pantai', 'langsung', 'berkunjung', 'hari', 'holiday', 'sangat', 'mendukung', 'buat', 'relaksasi', 'penat', 'pekerjaan']","['resort', 'ngadep', 'pantai', 'langsung', 'kunjung', 'hari', 'holiday', 'sangat', 'dukung', 'buat', 'relaksasi', 'penat', 'kerja']","['resort', 'ngadep', 'pantai', 'langsung', 'kunjung', 'holiday', 'dukung', 'relaksasi', 'penat', 'kerja']"
seperti pada ciri khas gili di indonesia yang selalu epic untuk dikunjungi dan mencoba berbagai jasa kelautan yang tersedia,1,"['seperti', 'pada', 'ciri', 'khas', 'gili', 'di', 'indonesia', 'yang', 'selalu', 'epic', 'untuk', 'dikunjungi', 'dan', 'mencoba', 'berbagai', 'jasa', 'kelautan', 'yang', 'tersedia']","['seperti', 'pada', 'ciri', 'khas', 'gili', 'indonesia', 'yang', 'selalu', 'epic', 'untuk', 'dikunjungi', 'mencoba', 'berbagai', 'jasa', 'kelautan', 'yang', 'tersedia']","['seperti', 'pada', 'ciri', 'khas', 'gili', 'indonesia', 'yang', 'selalu', 'epic', 'untuk', 'kunjung', 'coba', 'bagai', 'jasa', 'laut', 'yang', 'sedia']","['ciri', 'khas', 'gili', 'indonesia', 'epic', 'kunjung', 'coba', 'jasa', 'laut', 'sedia']"
pantai yg indah fasilitas lengkap banyak spot foto yg instagramable pula beautyfull indonesia  ,1,"['pantai', 'yg', 'indah', 'fasilitas', 'lengkap', 'banyak', 'spot', 'foto', 'yg', 'instagramable', 'pula', 'beautyfull', 'indonesia']","['pantai', 'yang', 'indah', 'fasilitas', 'lengkap', 'banyak', 'spot', 'foto', 'yang', 'instagramable', 'pula', 'beautyfull', 'indonesia']","['pantai', 'yang', 'indah', 'fasilitas', 'lengkap', 'banyak', 'spot', 'foto', 'yang', 'instagramable', 'pula', 'beautyfull', 'indonesia']","['pantai', 'indah', 'fasilitas', 'lengkap', 'spot', 'foto', 'instagramable', 'beautyfull', 'indonesia']"
tempatnya bagus sekali sayang ketika bulan juni dan juli ombak sedikit besar,1,"['tempatnya', 'bagus', 'sekali', 'sayang', 'ketika', 'bulan', 'juni', 'dan', 'juli', 'ombak', 'sedikit', 'besar']","['tempatnya', 'bagus', 'sekali', 'sayang', 'ketika', 'bulan', 'juni', 'juli', 'ombak', 'sedikit', 'besar']","['tempat', 'bagus', 'sekali', 'sayang', 'ketika', 'bulan', 'juni', 'juli', 'ombak', 'sedikit', 'besar']","['bagus', 'sayang', 'juni', 'juli', 'ombak']"
pantai ini bersih cocok buat bersantai semua akan terbayarkan,1,"['pantai', 'ini', 'bersih', 'cocok', 'buat', 'bersantai', 'semua', 'akan', 'terbayarkan']","['pantai', 'bersih', 'cocok', 'buat', 'bersantai', 'semua', 'akan', 'terbayarkan']","['pantai', 'bersih', 'cocok', 'buat', 'santa', 'semua', 'akan', 'bayar']","['pantai', 'bersih', 'cocok', 'santa', 'bayar']"
pantai bersih hanya terlalu sepi penjual dan wisatawan hari biasa,1,"['pantai', 'bersih', 'hanya', 'terlalu', 'sepi', 'penjual', 'dan', 'wisatawan', 'hari', 'biasa']","['pantai', 'bersih', 'hanya', 'terlalu', 'sepi', 'penjual', 'wisatawan', 'hari', 'biasa']","['pantai', 'bersih', 'hanya', 'terlalu', 'sepi', 'jual', 'wisatawan', 'hari', 'biasa']","['pantai', 'bersih', 'sepi', 'jual', 'wisatawan']"
mempesona n klebun desa setempat baik juga ramah tour guide nya bersertifikat kompetensi,1,"['mempesona', 'n', 'klebun', 'desa', 'setempat', 'baik', 'juga', 'ramah', 'tour', 'guide', 'nya', 'bersertifikat', 'kompetensi']","['mempesona', 'klebun', 'desa', 'setempat', 'baik', 'juga', 'ramah', 'tour', 'guide', 'bersertifikat', 'kompetensi']","['pesona', 'klebun', 'desa', 'tempat', 'baik', 'juga', 'ramah', 'tour', 'guide', 'sertifikat', 'kompetensi']","['pesona', 'klebun', 'desa', 'ramah', 'tour', 'guide', 'sertifikat', 'kompetensi']"
pantai sembilan itu keren ada homestay yang sangat bagus dengan harga relatif murah,1,"['pantai', 'sembilan', 'itu', 'keren', 'ada', 'homestay', 'yang', 'sangat', 'bagus', 'dengan', 'harga', 'relatif', 'murah']","['pantai', 'sembilan', 'keren', 'homestay', 'yang', 'sangat', 'bagus', 'dengan', 'harga', 'relatif', 'murah']","['pantai', 'sembilan', 'keren', 'homestay', 'yang', 'sangat', 'bagus', 'dengan', 'harga', 'relatif', 'murah']","['pantai', 'sembilan', 'keren', 'homestay', 'bagus', 'harga', 'relatif', 'murah']"
pantai sembilan makin okey aja mau liburan sambil menikmati suasana pantai di malam hari ya ke pantai sembilan,1,"['pantai', 'sembilan', 'makin', 'okey', 'aja', 'mau', 'liburan', 'sambil', 'menikmati', 'suasana', 'pantai', 'di', 'malam', 'hari', 'ya', 'ke', 'pantai', 'sembilan']","['pantai', 'sembilan', 'makin', 'okey', 'saja', 'liburan', 'sambil', 'menikmati', 'suasana', 'pantai', 'malam', 'hari', 'pantai', 'sembilan']","['pantai', 'sembilan', 'makin', 'okey', 'saja', 'libur', 'sambil', 'nikmat', 'suasana', 'pantai', 'malam', 'hari', 'pantai', 'sembilan']","['pantai', 'sembilan', 'okey', 'libur', 'nikmat', 'suasana', 'pantai', 'malam', 'pantai', 'sembilan']"
saya tidak full bintang  karena belum ada nya pengelolaan sampah dan manajemen wisatanya,0,"['saya', 'tidak', 'full', 'bintang', 'karena', 'belum', 'ada', 'nya', 'pengelolaan', 'sampah', 'dan', 'manajemen', 'wisatanya']","['saya', 'tidak', 'full', 'bintang', 'karena', 'belum', 'pengelolaan', 'sampah', 'manajemen', 'wisatanya']","['saya', 'tidak', 'full', 'bintang', 'karena', 'belum', 'kelola', 'sampah', 'manajemen', 'wisata']","['full', 'bintang', 'kelola', 'sampah', 'manajemen', 'wisata']"
tempatnya keren,1,"['tempatnya', 'keren']","['tempatnya', 'keren']","['tempat', 'keren']",['keren']
sekarang ada banyak gazebo buat tementemen yang kepingin ngerasain bermalem disana keren banget,1,"['sekarang', 'ada', 'banyak', 'gazebo', 'buat', 'tementemen', 'yang', 'kepingin', 'ngerasain', 'bermalem', 'disana', 'keren', 'banget']","['sekarang', 'banyak', 'gazebo', 'buat', 'tementemen', 'yang', 'pengin', 'merasai', 'bermalem', 'disana', 'keren', 'banget']","['sekarang', 'banyak', 'gazebo', 'buat', 'tementemen', 'yang', 'pengin', 'rasai', 'bermalem', 'sana', 'keren', 'banget']","['gazebo', 'tementemen', 'pengin', 'rasai', 'bermalem', 'keren', 'banget']"
tempat nya enak dan nyaman di buat santai atau sekedar cari pemandangan,1,"['tempat', 'nya', 'enak', 'dan', 'nyaman', 'di', 'buat', 'santai', 'atau', 'sekedar', 'cari', 'pemandangan']","['tempat', 'enak', 'nyaman', 'buat', 'santai', 'atau', 'sekedar', 'cari', 'pemandangan']","['tempat', 'enak', 'nyaman', 'buat', 'santai', 'atau', 'dar', 'cari', 'pandang']","['enak', 'nyaman', 'santai', 'dar', 'cari', 'pandang']"
pantainya indah bagus,1,"['pantainya', 'indah', 'bagus']","['pantainya', 'indah', 'bagus']","['pantai', 'indah', 'bagus']","['pantai', 'indah', 'bagus']"
tempatnya indah dan cocok banget buat kamu yang pengen camping bareng temen kamu,1,"['tempatnya', 'indah', 'dan', 'cocok', 'banget', 'buat', 'kamu', 'yang', 'pengen', 'camping', 'bareng', 'temen', 'kamu']","['tempatnya', 'indah', 'cocok', 'banget', 'buat', 'kamu', 'yang', 'pengin', 'camping', 'bareng', 'teman', 'kamu']","['tempat', 'indah', 'cocok', 'banget', 'buat', 'kamu', 'yang', 'pengin', 'camping', 'bareng', 'teman', 'kamu']","['indah', 'cocok', 'banget', 'pengin', 'camping', 'bareng', 'teman']"
pantai yang bersih  warna airnya begitu memukau,1,"['pantai', 'yang', 'bersih', 'warna', 'airnya', 'begitu', 'memukau']","['pantai', 'yang', 'bersih', 'warna', 'airnya', 'begitu', 'memukau']","['pantai', 'yang', 'bersih', 'warna', 'air', 'begitu', 'pukau']","['pantai', 'bersih', 'warna', 'air', 'pukau']"
penataan pantai yg bagus namun gak bisa sport snorkling,1,"['penataan', 'pantai', 'yg', 'bagus', 'namun', 'gak', 'bisa', 'sport', 'snorkling']","['penataan', 'pantai', 'yang', 'bagus', 'namun', 'enggak', 'bisa', 'sport', 'snorkling']","['tata', 'pantai', 'yang', 'bagus', 'namun', 'enggak', 'bisa', 'sport', 'snorkling']","['tata', 'pantai', 'bagus', 'sport', 'snorkling']"
pantainya menarik hanya fasilitas menuju pantai kurang simple,1,"['pantainya', 'menarik', 'hanya', 'fasilitas', 'menuju', 'pantai', 'kurang', 'simple']","['pantainya', 'menarik', 'hanya', 'fasilitas', 'menuju', 'pantai', 'kurang', 'simple']","['pantai', 'tarik', 'hanya', 'fasilitas', 'tuju', 'pantai', 'kurang', 'simple']","['pantai', 'tarik', 'fasilitas', 'tuju', 'pantai', 'simple']"
keindahan pulau yang alami terletak di pulau madura khususnya di sumenep,1,"['keindahan', 'pulau', 'yang', 'alami', 'terletak', 'di', 'pulau', 'madura', 'khususnya', 'di', 'sumenep']","['keindahan', 'pulau', 'yang', 'alami', 'terletak', 'pulau', 'madura', 'khususnya', 'sumenep']","['indah', 'pulau', 'yang', 'alami', 'letak', 'pulau', 'madura', 'khusus', 'sumenep']","['indah', 'pulau', 'alami', 'letak', 'pulau', 'madura', 'khusus', 'sumenep']"
keren asli pasir ya halus minuman dan makanan murah banget nyaman untuk berlibur di sana ga nyesel,1,"['keren', 'asli', 'pasir', 'ya', 'halus', 'minuman', 'dan', 'makanan', 'murah', 'banget', 'nyaman', 'untuk', 'berlibur', 'di', 'sana', 'ga', 'nyesel']","['keren', 'asli', 'pasir', 'halus', 'minuman', 'makanan', 'murah', 'banget', 'nyaman', 'untuk', 'berlibur', 'sana', 'enggak', 'menyesal']","['keren', 'asli', 'pasir', 'halus', 'minum', 'makan', 'murah', 'banget', 'nyaman', 'untuk', 'libur', 'sana', 'enggak', 'sesal']","['keren', 'asli', 'pasir', 'halus', 'minum', 'makan', 'murah', 'banget', 'nyaman', 'libur', 'sesal']"
pantai nya cukup bersih suasanya nya tenang keren lah pokoknya,1,"['pantai', 'nya', 'cukup', 'bersih', 'suasanya', 'nya', 'tenang', 'keren', 'lah', 'pokoknya']","['pantai', 'cukup', 'bersih', 'suasanya', 'tenang', 'keren', 'pokoknya']","['pantai', 'cukup', 'bersih', 'suasa', 'tenang', 'keren', 'pokok']","['pantai', 'bersih', 'suasa', 'tenang', 'keren', 'pokok']"
pantai yang bersih dengan suasana yg asri sesuai untuk liburan keluarga,1,"['pantai', 'yang', 'bersih', 'dengan', 'suasana', 'yg', 'asri', 'sesuai', 'untuk', 'liburan', 'keluarga']","['pantai', 'yang', 'bersih', 'dengan', 'suasana', 'yang', 'asri', 'sesuai', 'untuk', 'liburan', 'keluarga']","['pantai', 'yang', 'bersih', 'dengan', 'suasana', 'yang', 'asri', 'sesuai', 'untuk', 'libur', 'keluarga']","['pantai', 'bersih', 'suasana', 'asri', 'sesuai', 'libur', 'keluarga']"
view pas subuh keren banget pas pagi juga sayang toiletnya kurang di fasilitasi,1,"['view', 'pas', 'subuh', 'keren', 'banget', 'pas', 'pagi', 'juga', 'sayang', 'toiletnya', 'kurang', 'di', 'fasilitasi']","['view', 'subuh', 'keren', 'banget', 'pagi', 'juga', 'sayang', 'toiletnya', 'kurang', 'fasilitasi']","['view', 'subuh', 'keren', 'banget', 'pagi', 'juga', 'sayang', 'toilet', 'kurang', 'fasilitas']","['view', 'subuh', 'keren', 'banget', 'pagi', 'sayang', 'toilet', 'fasilitas']"
destinasi wisata yg sangat indah pasir putihnya bikin jatuh cinta gak pengen pulang,1,"['destinasi', 'wisata', 'yg', 'sangat', 'indah', 'pasir', 'putihnya', 'bikin', 'jatuh', 'cinta', 'gak', 'pengen', 'pulang']","['destinasi', 'wisata', 'yang', 'sangat', 'indah', 'pasir', 'putihnya', 'bikin', 'jatuh', 'cinta', 'enggak', 'pengin', 'pulang']","['destinasi', 'wisata', 'yang', 'sangat', 'indah', 'pasir', 'putih', 'bikin', 'jatuh', 'cinta', 'enggak', 'pengin', 'pulang']","['destinasi', 'wisata', 'indah', 'pasir', 'putih', 'bikin', 'jatuh', 'cinta', 'pengin', 'pulang']"
ada banyak perbaikan yg harus di lakukan meskipun begitu untuk view and semuax ok recommended,1,"['ada', 'banyak', 'perbaikan', 'yg', 'harus', 'di', 'lakukan', 'meskipun', 'begitu', 'untuk', 'view', 'and', 'semuax', 'ok', 'recommended']","['banyak', 'perbaikan', 'yang', 'harus', 'lakukan', 'meskipun', 'begitu', 'untuk', 'view', 'semuax', 'recommended']","['banyak', 'baik', 'yang', 'harus', 'laku', 'meski', 'begitu', 'untuk', 'view', 'semuax', 'recommended']","['laku', 'view', 'semuax', 'recommended']"
pantai yang sangat indah,1,"['pantai', 'yang', 'sangat', 'indah']","['pantai', 'yang', 'sangat', 'indah']","['pantai', 'yang', 'sangat', 'indah']","['pantai', 'indah']"
pantai dengan fasilitas lengkap mulai dari penginapan dll maen aja ke pantai sembilan,1,"['pantai', 'dengan', 'fasilitas', 'lengkap', 'mulai', 'dari', 'penginapan', 'dll', 'maen', 'aja', 'ke', 'pantai', 'sembilan']","['pantai', 'dengan', 'fasilitas', 'lengkap', 'mulai', 'dari', 'penginapan', 'main', 'saja', 'pantai', 'sembilan']","['pantai', 'dengan', 'fasilitas', 'lengkap', 'mulai', 'dari', 'inap', 'main', 'saja', 'pantai', 'sembilan']","['pantai', 'fasilitas', 'lengkap', 'inap', 'main', 'pantai', 'sembilan']"
tempat wisata yg sangat indah dan terjangkau untuk semua kalangan,1,"['tempat', 'wisata', 'yg', 'sangat', 'indah', 'dan', 'terjangkau', 'untuk', 'semua', 'kalangan']","['tempat', 'wisata', 'yang', 'sangat', 'indah', 'terjangkau', 'untuk', 'semua', 'kalangan']","['tempat', 'wisata', 'yang', 'sangat', 'indah', 'jangkau', 'untuk', 'semua', 'kalang']","['wisata', 'indah', 'jangkau', 'kalang']"
pokoknya mantabbbe cuman akhir ini agak sepi mungkin karena masih pandemi ya,1,"['pokoknya', 'mantabbbe', 'cuman', 'akhir', 'ini', 'agak', 'sepi', 'mungkin', 'karena', 'masih', 'pandemi', 'ya']","['pokoknya', 'mantabbbe', 'cuman', 'akhir', 'agak', 'sepi', 'mungkin', 'karena', 'masih', 'pandemi']","['pokok', 'mantabbbe', 'cuman', 'akhir', 'agak', 'sepi', 'mungkin', 'karena', 'masih', 'pandemi']","['pokok', 'mantabbbe', 'cuman', 'sepi', 'pandemi']"
pantai yang indah dan warganya ramah hanya sekitar  menit dari tanjung sarogi,1,"['pantai', 'yang', 'indah', 'dan', 'warganya', 'ramah', 'hanya', 'sekitar', 'menit', 'dari', 'tanjung', 'sarogi']","['pantai', 'yang', 'indah', 'warganya', 'ramah', 'hanya', 'sekitar', 'menit', 'dari', 'tanjung', 'sarogi']","['pantai', 'yang', 'indah', 'warga', 'ramah', 'hanya', 'sekitar', 'menit', 'dari', 'tanjung', 'sarogi']","['pantai', 'indah', 'warga', 'ramah', 'menit', 'tanjung', 'sarogi']"
bagus pantainya visit sumenep ,1,"['bagus', 'pantainya', 'visit', 'sumenep']","['bagus', 'pantainya', 'visit', 'sumenep']","['bagus', 'pantai', 'visit', 'sumenep']","['bagus', 'pantai', 'visit', 'sumenep']"
bersih dan indah,1,"['bersih', 'dan', 'indah']","['bersih', 'indah']","['bersih', 'indah']","['bersih', 'indah']"
pantai bgus kapal rb masuk  rb makan rb jadi pantai ,1,"['pantai', 'bgus', 'kapal', 'rb', 'masuk', 'rb', 'makan', 'rb', 'jadi', 'pantai']","['pantai', 'bagus', 'kapal', 'ribu', 'masuk', 'ribu', 'makan', 'ribu', 'jadi', 'pantai']","['pantai', 'bagus', 'kapal', 'ribu', 'masuk', 'ribu', 'makan', 'ribu', 'jadi', 'pantai']","['pantai', 'bagus', 'kapal', 'ribu', 'masuk', 'ribu', 'makan', 'ribu', 'pantai']"
pantai nya bagus sayang gak ada tempat snorkling nya,1,"['pantai', 'nya', 'bagus', 'sayang', 'gak', 'ada', 'tempat', 'snorkling', 'nya']","['pantai', 'bagus', 'sayang', 'enggak', 'tempat', 'snorkling']","['pantai', 'bagus', 'sayang', 'enggak', 'tempat', 'snorkling']","['pantai', 'bagus', 'sayang', 'snorkling']"
pantainya bersih penginapannya lumayan lah,1,"['pantainya', 'bersih', 'penginapannya', 'lumayan', 'lah']","['pantainya', 'bersih', 'penginapannya', 'lumayan']","['pantai', 'bersih', 'inap', 'lumayan']","['pantai', 'bersih', 'inap', 'lumayan']"
pantainya indah bagus bersih,1,"['pantainya', 'indah', 'bagus', 'bersih']","['pantainya', 'indah', 'bagus', 'bersih']","['pantai', 'indah', 'bagus', 'bersih']","['pantai', 'indah', 'bagus', 'bersih']"
keren spot fotonya banyak,1,"['keren', 'spot', 'fotonya', 'banyak']","['keren', 'spot', 'fotonya', 'banyak']","['keren', 'spot', 'foto', 'banyak']","['keren', 'spot', 'foto']"
